Tournament_Season,Round,Match_ID
tournament_35_season_63516,31,12499508
tournament_35_season_63516,31,12499503
tournament_35_season_63516,32,12499513
tournament_35_season_63516,32,12499522
tournament_35_season_63516,32,12499520
tournament_35_season_63516,32,12499523
tournament_35_season_63516,32,12499510
tournament_35_season_63516,32,12499512
tournament_35_season_63516,32,12499517
tournament_35_season_63516,32,12499515
tournament_35_season_63516,32,12499519
tournament_35_season_63516,33,12499534
tournament_35_season_63516,33,12499535
tournament_35_season_63516,33,12499538
tournament_35_season_63516,33,12499532
tournament_35_season_63516,33,12499536
tournament_35_season_63516,33,12499528
tournament_35_season_63516,33,12499525
tournament_35_season_63516,33,12499530
tournament_35_season_63516,33,12499526
tournament_35_season_63516,34,12499397
tournament_35_season_63516,34,12499435
tournament_35_season_63516,34,12499542
tournament_35_season_63516,34,12499447
tournament_35_season_63516,34,12499425
tournament_35_season_63516,34,12499456
tournament_35_season_63516,34,12499539
tournament_35_season_63516,34,12499412
tournament_35_season_63516,34,12499543
tournament_35_season_52608,1,11396480
tournament_35_season_52608,1,11396478
tournament_35_season_52608,1,11396473
tournament_35_season_52608,1,11396475
tournament_35_season_52608,1,11396472
tournament_35_season_52608,1,11396474
tournament_35_season_52608,1,11396479
tournament_35_season_52608,1,11396477
tournament_35_season_52608,1,11396476
tournament_35_season_52608,2,11396468
tournament_35_season_52608,2,11396464
tournament_35_season_52608,2,11396467
tournament_35_season_52608,2,11396462
tournament_35_season_52608,2,11396471
tournament_35_season_52608,2,11396465
tournament_35_season_52608,2,11396466
tournament_35_season_52608,2,11396469
tournament_35_season_52608,2,11396470
tournament_35_season_52608,3,11396461
tournament_35_season_52608,3,11396459
tournament_35_season_52608,3,11396454
tournament_35_season_52608,3,11396455
tournament_35_season_52608,3,11396457
tournament_35_season_52608,3,11396453
tournament_35_season_52608,3,11396456
tournament_35_season_52608,3,11396458
tournament_35_season_52608,3,11396460
tournament_35_season_52608,4,11396452
tournament_35_season_52608,4,11396447
tournament_35_season_52608,4,11396449
tournament_35_season_52608,4,11396451
tournament_35_season_52608,4,11396450
tournament_35_season_52608,4,11396448
tournament_35_season_52608,4,11396446
tournament_35_season_52608,4,11396445
tournament_35_season_52608,4,11396444
tournament_35_season_52608,5,11396436
tournament_35_season_52608,5,11396441
tournament_35_season_52608,5,11396442
tournament_35_season_52608,5,11396440
tournament_35_season_52608,5,11396435
tournament_35_season_52608,5,11396443
tournament_35_season_52608,5,11396437
tournament_35_season_52608,5,11396439
tournament_35_season_52608,5,11396438
tournament_35_season_52608,6,11396430
tournament_35_season_52608,6,11396426
tournament_35_season_52608,6,11396429
tournament_35_season_52608,6,11396431
tournament_35_season_52608,6,11396427
tournament_35_season_52608,6,11396432
tournament_35_season_52608,6,11396434
tournament_35_season_52608,6,11396428
tournament_35_season_52608,6,11396433
tournament_35_season_52608,7,11396420
tournament_35_season_52608,7,11396424
tournament_35_season_52608,7,11396418
tournament_35_season_52608,7,11396422
tournament_35_season_52608,7,11396417
tournament_35_season_52608,7,11396419
tournament_35_season_52608,7,11396423
tournament_35_season_52608,7,11396425
tournament_35_season_52608,7,11396421
tournament_35_season_52608,8,11396416
tournament_35_season_52608,8,11396415
tournament_35_season_52608,8,11396408
tournament_35_season_52608,8,11396413
tournament_35_season_52608,8,11396410
tournament_35_season_52608,8,11396414
tournament_35_season_52608,8,11396411
tournament_35_season_52608,8,11396412
tournament_35_season_52608,8,11396409
tournament_35_season_52608,9,11396401
tournament_35_season_52608,9,11396403
tournament_35_season_52608,9,11396400
tournament_35_season_52608,9,11396407
tournament_35_season_52608,9,11396402
tournament_35_season_52608,9,11396398
tournament_35_season_52608,9,11396406
tournament_35_season_52608,9,11396405
tournament_35_season_52608,9,11396404
tournament_35_season_52608,10,11396390
tournament_35_season_52608,10,11396393
tournament_35_season_52608,10,11396397
tournament_35_season_52608,10,11396394
tournament_35_season_52608,10,11396396
tournament_35_season_52608,10,11396392
tournament_35_season_52608,10,11396399
tournament_35_season_52608,10,11396395
tournament_35_season_52608,10,11396391
tournament_35_season_52608,11,11396381
tournament_35_season_52608,11,11396385
tournament_35_season_52608,11,11396388
tournament_35_season_52608,11,11396386
tournament_35_season_52608,11,11396387
tournament_35_season_52608,11,11396389
tournament_35_season_52608,11,11396383
tournament_35_season_52608,11,11396382
tournament_35_season_52608,11,11396384
tournament_35_season_52608,12,11396376
tournament_35_season_52608,12,11396378
tournament_35_season_52608,12,11396380
tournament_35_season_52608,12,11396377
tournament_35_season_52608,12,11396373
tournament_35_season_52608,12,11396375
tournament_35_season_52608,12,11396379
tournament_35_season_52608,12,11396372
tournament_35_season_52608,12,11396374
tournament_35_season_52608,13,11396363
tournament_35_season_52608,13,11396367
tournament_35_season_52608,13,11396370
tournament_35_season_52608,13,11396366
tournament_35_season_52608,13,11396364
tournament_35_season_52608,13,11396368
tournament_35_season_52608,13,11396369
tournament_35_season_52608,13,11396365
tournament_35_season_52608,13,11880344
tournament_35_season_52608,14,11396357
tournament_35_season_52608,14,11396354
tournament_35_season_52608,14,11396361
tournament_35_season_52608,14,11396360
tournament_35_season_52608,14,11396356
tournament_35_season_52608,14,11396358
tournament_35_season_52608,14,11396362
tournament_35_season_52608,14,11396355
tournament_35_season_52608,14,11396359
tournament_35_season_52608,15,11396347
tournament_35_season_52608,15,11396348
tournament_35_season_52608,15,11396345
tournament_35_season_52608,15,11396344
tournament_35_season_52608,15,11396349
tournament_35_season_52608,15,11396352
tournament_35_season_52608,15,11396351
tournament_35_season_52608,15,11396350
tournament_35_season_52608,15,11396353
tournament_35_season_52608,16,11396338
tournament_35_season_52608,16,11396346
tournament_35_season_52608,16,11396339
tournament_35_season_52608,16,11396343
tournament_35_season_52608,16,11396336
tournament_35_season_52608,16,11396342
tournament_35_season_52608,16,11396341
tournament_35_season_52608,16,11396337
tournament_35_season_52608,16,11396340
tournament_35_season_52608,17,11396335
tournament_35_season_52608,17,11396330
tournament_35_season_52608,17,11396332
tournament_35_season_52608,17,11396329
tournament_35_season_52608,17,11396334
tournament_35_season_52608,17,11396333
tournament_35_season_52608,17,11396327
tournament_35_season_52608,17,11396328
tournament_35_season_52608,17,11396331
tournament_35_season_52608,18,11396319
tournament_35_season_52608,18,11396321
tournament_35_season_52608,18,11396318
tournament_35_season_52608,18,11396324
tournament_35_season_52608,18,11396320
tournament_35_season_52608,18,11396325
tournament_35_season_52608,18,11396326
tournament_35_season_52608,18,11396322
tournament_35_season_52608,18,11996503
tournament_35_season_52608,19,11396314
tournament_35_season_52608,19,11396310
tournament_35_season_52608,19,11396311
tournament_35_season_52608,19,11396312
tournament_35_season_52608,19,11396309
tournament_35_season_52608,19,11396313
tournament_35_season_52608,19,11396315
tournament_35_season_52608,19,11396317
tournament_35_season_52608,19,11396316
tournament_35_season_52608,20,11396301
tournament_35_season_52608,20,11396304
tournament_35_season_52608,20,11396299
tournament_35_season_52608,20,11396308
tournament_35_season_52608,20,11396306
tournament_35_season_52608,20,11396302
tournament_35_season_52608,20,11396303
tournament_35_season_52608,20,11396305
tournament_35_season_52608,20,11396307
tournament_35_season_52608,21,11396300
tournament_35_season_52608,21,11396297
tournament_35_season_52608,21,11396295
tournament_35_season_52608,21,11396296
tournament_35_season_52608,21,11396292
tournament_35_season_52608,21,11396293
tournament_35_season_52608,21,11396298
tournament_35_season_52608,21,11396291
tournament_35_season_52608,21,11396294
tournament_35_season_52608,22,11396286
tournament_35_season_52608,22,11396281
tournament_35_season_52608,22,11396287
tournament_35_season_52608,22,11396283
tournament_35_season_52608,22,11396285
tournament_35_season_52608,22,11396288
tournament_35_season_52608,22,11396289
tournament_35_season_52608,22,11396290
tournament_35_season_52608,22,11396284
tournament_35_season_52608,23,11396278
tournament_35_season_52608,23,11396279
tournament_35_season_52608,23,11396276
tournament_35_season_52608,23,11396275
tournament_35_season_52608,23,11396273
tournament_35_season_52608,23,11396282
tournament_35_season_52608,23,11396277
tournament_35_season_52608,23,11396280
